created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-06-17T19:03:24Z,185124,1.40,4.90,39.44,57.40,36.60,15
2023-06-17T19:03:43Z,185125,1.50,3.90,39.44,57.60,36.70,15
2023-06-17T19:04:03Z,185126,1.40,2.80,39.44,57.40,36.50,16
2023-06-17T19:04:22Z,185127,1.50,4.10,39.44,57.20,36.70,18
2023-06-17T19:04:41Z,185128,1.50,3.40,39.44,57.20,36.60,16
2023-06-17T19:05:01Z,185129,1.40,3.30,39.44,57.60,36.70,16
2023-06-17T19:05:20Z,185130,1.30,2.80,39.44,57.20,36.70,16
2023-06-17T19:05:40Z,185131,1.40,3.00,39.44,57.30,36.70,14
2023-06-17T19:05:59Z,185132,1.50,3.50,39.44,57.40,36.60,16
2023-06-17T19:06:18Z,185133,1.60,3.50,39.44,57.70,36.50,16
2023-06-17T19:06:38Z,185134,1.70,4.70,39.44,57.70,36.50,15
2023-06-17T19:06:57Z,185135,1.30,2.60,39.38,57.90,36.30,16
2023-06-17T19:07:17Z,185136,1.40,3.70,39.44,58.10,36.40,18
2023-06-17T19:07:36Z,185137,1.50,4.00,39.44,58.10,36.40,15
2023-06-17T19:07:55Z,185138,1.30,4.50,39.38,58.00,36.40,15
2023-06-17T19:08:15Z,185139,1.30,4.00,39.44,57.70,36.40,16
2023-06-17T19:08:34Z,185140,1.30,3.20,39.44,57.30,36.50,18
2023-06-17T19:08:53Z,185141,1.30,4.10,39.44,57.40,36.50,15
2023-06-17T19:09:13Z,185142,1.30,3.10,39.44,57.30,36.50,16
2023-06-17T19:09:32Z,185143,1.30,3.00,39.44,57.20,36.70,15
2023-06-17T19:09:51Z,185144,1.20,3.00,39.44,57.30,36.70,14
2023-06-17T19:10:11Z,185145,1.30,3.80,39.44,57.40,36.40,14
2023-06-17T19:10:30Z,185146,1.50,3.50,39.44,57.30,36.40,16
2023-06-17T19:10:50Z,185147,1.40,2.50,39.44,57.50,36.40,16
2023-06-17T19:11:09Z,185148,1.30,2.80,39.44,57.40,36.50,15
2023-06-17T19:11:28Z,185149,1.30,4.00,39.44,57.40,36.50,15
2023-06-17T19:11:48Z,185150,1.30,3.50,39.44,57.30,36.60,17
2023-06-17T19:12:07Z,185151,1.20,3.00,39.44,57.20,36.60,16
2023-06-17T19:12:27Z,185152,1.30,4.10,39.38,57.10,36.70,15
2023-06-17T19:12:46Z,185153,1.30,3.40,39.44,57.20,36.50,16
2023-06-17T19:13:05Z,185154,1.20,2.90,39.44,57.30,36.50,16
2023-06-17T19:13:25Z,185155,1.10,1.80,39.44,57.30,36.50,16
2023-06-17T19:13:44Z,185156,1.30,2.90,39.44,57.20,36.50,17
2023-06-17T19:14:03Z,185157,1.60,5.40,39.44,57.30,36.40,16
2023-06-17T19:14:23Z,185158,1.40,4.80,39.44,56.80,36.60,15
2023-06-17T19:14:42Z,185159,1.20,2.50,39.38,56.90,36.40,15
2023-06-17T19:15:01Z,185160,1.30,3.40,39.44,57.20,36.40,15
2023-06-17T19:15:21Z,185161,1.20,3.70,39.44,56.80,36.50,15
2023-06-17T19:15:40Z,185162,1.10,3.00,39.44,57.10,36.60,16
2023-06-17T19:16:00Z,185163,1.20,3.50,39.44,56.90,36.50,16
2023-06-17T19:16:19Z,185164,1.30,4.60,39.44,56.90,36.70,16
2023-06-17T19:16:38Z,185165,1.10,2.60,39.44,56.90,36.60,16
2023-06-17T19:16:58Z,185166,1.10,2.40,39.44,56.90,36.70,17
2023-06-17T19:17:17Z,185167,1.10,3.50,39.38,56.60,36.70,16
2023-06-17T19:17:36Z,185168,1.20,4.10,39.44,56.60,36.60,16
2023-06-17T19:17:56Z,185169,1.10,3.50,39.44,56.70,36.50,14
2023-06-17T19:18:15Z,185170,1.00,3.40,39.44,56.60,36.50,14
2023-06-17T19:18:34Z,185171,1.20,2.50,39.44,56.70,36.70,14
2023-06-17T19:19:14Z,185172,1.30,2.90,39.44,56.70,36.50,17
2023-06-17T19:19:33Z,185173,1.20,2.80,39.44,56.70,36.50,15
2023-06-17T19:19:52Z,185174,1.00,2.30,39.44,56.60,36.60,16
2023-06-17T19:20:12Z,185175,1.10,3.30,39.44,56.40,36.50,15
2023-06-17T19:20:31Z,185176,1.10,4.00,39.44,56.70,36.50,16
2023-06-17T19:20:50Z,185177,1.10,3.70,39.44,56.70,36.50,16
2023-06-17T19:21:10Z,185178,1.10,2.80,39.44,56.60,36.60,16
2023-06-17T19:21:29Z,185179,1.30,2.50,39.38,56.70,36.70,16
2023-06-17T19:21:49Z,185180,1.20,5.30,39.38,56.60,36.50,16
2023-06-17T19:22:08Z,185181,1.00,3.90,39.44,56.50,36.40,17
2023-06-17T19:22:27Z,185182,1.10,4.90,39.44,56.40,36.50,15
2023-06-17T19:22:47Z,185183,1.20,4.60,39.44,56.40,36.60,15
2023-06-17T19:23:06Z,185184,1.20,3.20,39.44,56.30,36.50,18
2023-06-17T19:23:25Z,185185,1.10,3.40,39.44,56.30,36.60,15
2023-06-17T19:23:45Z,185186,1.20,4.80,39.38,56.20,36.50,16
2023-06-17T19:24:04Z,185187,1.10,4.40,39.44,56.50,36.50,16
2023-06-17T19:24:23Z,185188,1.10,3.20,39.44,56.50,36.50,15
2023-06-17T19:24:43Z,185189,1.10,3.00,39.44,56.60,36.50,16
2023-06-17T19:25:02Z,185190,1.20,3.30,39.44,56.40,36.50,15
2023-06-17T19:25:22Z,185191,1.10,3.70,39.44,56.40,36.50,16
2023-06-17T19:25:41Z,185192,1.10,4.20,39.44,56.70,36.60,16
2023-06-17T19:26:00Z,185193,1.10,3.50,39.44,56.30,36.50,16
2023-06-17T19:26:20Z,185194,1.10,3.70,39.44,56.50,36.30,16
2023-06-17T19:26:39Z,185195,1.10,3.20,39.44,56.60,36.30,14
2023-06-17T19:26:58Z,185196,1.20,3.10,39.44,56.60,36.40,16
2023-06-17T19:27:18Z,185197,1.20,4.00,39.38,56.70,36.30,16
2023-06-17T19:27:37Z,185198,1.10,3.10,39.44,57.00,36.30,16
2023-06-17T19:27:56Z,185199,1.20,4.90,39.38,57.30,36.10,15
2023-06-17T19:28:16Z,185200,1.20,5.40,39.38,57.30,36.20,16
2023-06-17T19:28:35Z,185201,1.00,3.30,39.44,57.20,36.20,15
2023-06-17T19:28:55Z,185202,1.10,3.50,39.38,56.90,36.40,15
2023-06-17T19:29:14Z,185203,1.20,3.50,39.38,57.10,36.40,14
2023-06-17T19:29:33Z,185204,1.20,3.40,39.38,56.90,36.40,16
2023-06-17T19:29:53Z,185205,1.10,3.20,39.38,57.10,36.40,14
2023-06-17T19:30:12Z,185206,1.00,3.10,39.38,57.10,36.20,16
2023-06-17T19:30:31Z,185207,0.90,2.90,39.38,56.90,36.30,16
2023-06-17T19:30:51Z,185208,1.00,2.60,39.38,57.00,36.20,15
2023-06-17T19:31:10Z,185209,1.20,3.70,39.38,56.80,36.50,14
2023-06-17T19:31:30Z,185210,1.20,4.50,39.38,56.60,36.30,16
2023-06-17T19:31:49Z,185211,1.10,4.40,39.38,56.90,36.40,16
2023-06-17T19:32:08Z,185212,1.00,3.90,39.38,57.00,36.40,16
2023-06-17T19:32:28Z,185213,1.10,2.50,39.38,56.90,36.30,14
2023-06-17T19:32:47Z,185214,1.10,3.10,39.44,56.90,36.50,17
2023-06-17T19:33:06Z,185215,1.20,6.00,39.38,57.00,36.40,16
2023-06-17T19:33:26Z,185216,1.30,5.20,39.38,56.90,36.40,14
2023-06-17T19:33:45Z,185217,1.20,3.90,39.38,56.70,36.70,16
2023-06-17T19:34:05Z,185218,1.10,3.40,39.38,56.50,36.40,16
2023-06-17T19:34:24Z,185219,1.10,3.60,39.38,56.70,36.50,15
2023-06-17T19:34:43Z,185220,1.20,4.70,39.38,56.70,36.40,15
2023-06-17T19:35:03Z,185221,1.20,4.50,39.38,56.60,36.50,16
2023-06-17T19:35:22Z,185222,1.00,2.80,39.38,56.60,36.50,14
2023-06-17T19:35:42Z,185223,1.00,2.50,39.38,56.50,36.40,16
2023-06-17T19:36:01Z,185224,1.10,3.00,39.38,56.60,36.30,16
2023-06-17T19:36:20Z,185225,1.20,5.00,39.38,56.80,36.30,15
2023-06-17T19:36:40Z,185226,1.10,3.20,39.38,57.10,36.20,14
2023-06-17T19:36:59Z,185227,1.00,1.90,39.38,57.20,36.20,16
2023-06-17T19:37:19Z,185228,1.00,4.80,39.38,56.90,36.40,16
2023-06-17T19:37:38Z,185229,1.00,2.90,39.38,56.90,36.50,17
2023-06-17T19:37:57Z,185230,1.00,4.30,39.38,56.90,36.40,16
2023-06-17T19:38:17Z,185231,0.90,3.00,39.38,56.40,36.50,16
2023-06-17T19:38:36Z,185232,1.10,4.00,39.38,56.50,36.60,17
2023-06-17T19:38:56Z,185233,1.10,4.50,39.38,56.50,36.40,18
2023-06-17T19:39:15Z,185234,1.10,3.50,39.38,56.20,36.50,16
2023-06-17T19:39:34Z,185235,1.00,2.70,39.38,56.20,36.50,17
2023-06-17T19:39:54Z,185236,1.00,3.30,39.38,56.20,36.60,15
2023-06-17T19:40:13Z,185237,0.90,5.00,39.38,56.20,36.50,16
2023-06-17T19:40:33Z,185238,1.10,4.50,39.38,56.10,36.40,16
2023-06-17T19:40:52Z,185239,1.10,4.60,39.38,56.40,36.50,16
2023-06-17T19:41:11Z,185240,1.10,5.00,39.38,56.30,36.70,16
2023-06-17T19:41:31Z,185241,1.10,3.40,39.38,56.10,36.50,18
2023-06-17T19:41:50Z,185242,1.10,3.60,39.38,55.90,36.70,14
2023-06-17T19:42:09Z,185243,1.10,3.90,39.38,56.00,36.30,14
2023-06-17T19:42:29Z,185244,1.10,4.30,39.38,56.30,36.40,17
2023-06-17T19:42:48Z,185245,1.00,3.60,39.38,56.50,36.50,16
2023-06-17T19:43:07Z,185246,1.10,3.50,39.38,56.40,36.40,17
2023-06-17T19:43:27Z,185247,1.20,4.00,39.38,56.10,36.50,17
2023-06-17T19:43:46Z,185248,1.00,2.90,39.38,56.10,36.40,14
2023-06-17T19:44:06Z,185249,1.00,2.30,39.38,56.00,36.50,17
2023-06-17T19:44:25Z,185250,0.90,2.40,39.38,55.60,36.50,16
2023-06-17T19:44:45Z,185251,0.90,3.60,39.38,55.90,36.50,17
2023-06-17T19:45:04Z,185252,1.00,2.90,39.31,55.90,36.50,15
2023-06-17T19:45:23Z,185253,1.00,2.80,39.38,55.90,36.50,16
2023-06-17T19:45:43Z,185254,1.10,2.50,39.38,56.00,36.70,16
2023-06-17T19:46:02Z,185255,1.10,2.60,39.31,55.90,36.60,14
2023-06-17T19:46:21Z,185256,1.00,3.80,39.38,55.80,36.50,16
2023-06-17T19:46:41Z,185257,0.90,3.10,39.38,55.70,36.50,14
2023-06-17T19:47:00Z,185258,1.10,2.80,39.31,55.90,36.70,16
2023-06-17T19:47:20Z,185259,0.90,3.10,39.31,55.90,36.70,15
2023-06-17T19:47:39Z,185260,0.90,2.50,39.38,56.10,36.50,15
2023-06-17T19:47:58Z,185261,0.90,3.00,39.38,56.10,36.40,17
2023-06-17T19:48:18Z,185262,1.00,3.50,39.38,56.10,36.30,16
2023-06-17T19:48:37Z,185263,1.00,4.60,39.38,56.30,36.30,15
2023-06-17T19:48:57Z,185264,1.10,3.30,39.38,56.20,36.40,14
2023-06-17T19:49:16Z,185265,1.00,4.20,39.31,56.00,36.50,14
2023-06-17T19:49:35Z,185266,1.00,3.00,39.31,56.00,36.50,16
2023-06-17T19:49:55Z,185267,1.20,3.00,39.31,56.00,36.50,18
2023-06-17T19:50:14Z,185268,1.00,3.80,39.38,56.20,36.30,14
2023-06-17T19:50:34Z,185269,1.10,3.00,39.38,56.20,36.50,16
2023-06-17T19:50:53Z,185270,1.10,4.10,39.38,56.30,36.40,15
2023-06-17T19:51:12Z,185271,0.90,3.20,39.38,56.30,36.40,16
2023-06-17T19:51:32Z,185272,1.00,3.30,39.38,55.90,36.40,16
2023-06-17T19:51:51Z,185273,1.10,4.20,39.31,56.90,36.20,15
2023-06-17T19:52:11Z,185274,1.00,4.50,39.31,56.20,36.30,14
2023-06-17T19:52:30Z,185275,1.00,2.80,39.31,56.50,36.30,14
2023-06-17T19:52:49Z,185276,1.00,3.60,39.31,56.20,36.40,16
2023-06-17T19:53:09Z,185277,1.10,3.20,39.31,56.40,36.40,16
2023-06-17T19:53:28Z,185278,0.90,2.30,39.31,56.40,36.20,16
2023-06-17T19:53:47Z,185279,1.20,4.20,39.31,56.20,36.40,16
2023-06-17T19:54:07Z,185280,1.00,4.20,39.31,57.30,36.40,15
2023-06-17T19:54:26Z,185281,1.00,5.00,39.31,56.20,36.30,17
2023-06-17T19:54:46Z,185282,1.10,3.50,39.31,56.50,36.40,16
2023-06-17T19:55:05Z,185283,0.90,2.60,39.31,56.20,36.40,17
2023-06-17T19:55:24Z,185284,0.90,2.50,39.31,56.40,36.20,16
2023-06-17T19:55:44Z,185285,0.90,2.90,39.31,56.20,36.50,14
2023-06-17T19:56:03Z,185286,1.00,3.90,39.31,56.10,36.30,14
2023-06-17T19:56:22Z,185287,0.90,3.10,39.31,55.90,36.50,16
2023-06-17T19:56:42Z,185288,0.90,3.70,39.31,55.90,36.30,17
2023-06-17T19:57:01Z,185289,0.90,2.70,39.31,56.00,36.40,15
2023-06-17T19:57:21Z,185290,1.00,2.90,39.31,55.70,36.50,17
2023-06-17T19:57:40Z,185291,1.10,2.80,39.31,55.70,36.50,17
2023-06-17T19:57:59Z,185292,1.00,3.80,39.31,55.80,36.50,15
2023-06-17T19:58:19Z,185293,1.00,4.80,39.31,55.70,36.50,14
2023-06-17T19:58:38Z,185294,1.00,3.70,39.31,55.60,36.50,16
2023-06-17T19:58:57Z,185295,1.10,3.90,39.31,55.60,36.50,16
2023-06-17T19:59:17Z,185296,1.00,4.60,39.31,55.70,36.50,16
2023-06-17T19:59:36Z,185297,0.90,2.80,39.31,55.60,36.50,14
2023-06-17T19:59:56Z,185298,0.90,3.20,39.31,55.90,36.40,16
2023-06-17T20:00:15Z,185299,0.90,4.50,39.31,55.80,36.50,16
2023-06-17T20:00:34Z,185300,1.30,6.20,39.31,55.90,36.30,14
2023-06-17T20:00:54Z,185301,1.20,6.30,39.31,,,
2023-06-17T20:01:13Z,185302,1.00,5.90,39.31,56.00,36.30,15
2023-06-17T20:01:33Z,185303,1.00,5.70,39.25,55.90,36.50,16
2023-06-17T20:01:52Z,185304,1.00,5.30,39.31,55.90,36.30,17
2023-06-17T20:02:11Z,185305,1.10,6.00,39.25,55.90,36.30,17
2023-06-17T20:02:31Z,185306,1.00,4.50,39.31,56.30,36.20,17
2023-06-17T20:02:50Z,185307,1.00,4.10,39.25,56.40,36.20,16
2023-06-17T20:03:10Z,185308,1.40,6.20,39.25,55.80,36.30,18
2023-06-17T20:03:29Z,185309,1.30,4.50,39.25,55.30,36.40,16
2023-06-17T20:03:48Z,185310,1.00,3.10,39.25,56.20,36.40,16
2023-06-17T20:04:08Z,185311,1.00,3.70,39.25,56.20,36.30,17
2023-06-17T20:04:27Z,185312,1.20,5.20,39.25,56.20,36.30,14
2023-06-17T20:04:46Z,185313,1.30,6.20,39.25,56.00,36.30,14
2023-06-17T20:05:06Z,185314,1.20,5.30,39.25,56.10,36.40,17
2023-06-17T20:05:25Z,185315,1.30,5.50,39.25,55.90,36.30,16
2023-06-17T20:05:45Z,185316,1.30,5.50,39.25,56.10,36.40,16
2023-06-17T20:06:04Z,185317,1.10,4.00,39.25,56.00,36.30,14
2023-06-17T20:06:23Z,185318,1.20,4.50,39.25,56.00,36.30,17
2023-06-17T20:06:43Z,185319,1.10,3.10,39.25,56.20,36.20,17
2023-06-17T20:07:02Z,185320,1.10,4.00,39.25,56.50,36.20,15
2023-06-17T20:07:22Z,185321,1.20,7.90,39.25,56.60,36.20,18
2023-06-17T20:07:41Z,185322,1.10,8.20,39.25,56.30,36.40,15
2023-06-17T20:08:00Z,185323,1.60,17.60,39.25,56.30,36.20,16
2023-06-17T20:08:20Z,185324,1.30,10.10,39.25,56.50,36.20,16
2023-06-17T20:08:39Z,185325,1.20,4.10,39.25,56.30,36.30,18
2023-06-17T20:08:58Z,185326,1.10,3.90,39.25,56.20,36.40,15
2023-06-17T20:09:18Z,185327,1.20,4.70,39.25,56.10,36.40,16
2023-06-17T20:09:37Z,185328,1.60,15.70,39.25,56.10,36.30,15
2023-06-17T20:09:56Z,185329,1.60,15.60,39.25,56.30,36.30,15
2023-06-17T20:10:16Z,185330,1.00,4.80,39.25,56.30,36.30,16
2023-06-17T20:10:35Z,185331,1.20,9.90,39.25,56.20,36.40,17
2023-06-17T20:10:55Z,185332,1.50,17.50,39.25,56.40,36.00,16
2023-06-17T20:11:15Z,185333,2.10,6.90,39.25,56.40,36.20,15
2023-06-17T20:11:34Z,185334,1.60,7.60,39.25,56.40,36.10,14
2023-06-17T20:11:53Z,185335,1.30,7.00,39.25,56.60,36.20,15
2023-06-17T20:12:13Z,185336,1.10,5.90,39.25,56.50,36.20,14
2023-06-17T20:12:33Z,185337,1.20,5.10,39.25,56.60,36.20,16
2023-06-17T20:12:53Z,185338,1.20,4.90,39.25,56.70,36.20,16
2023-06-17T20:13:12Z,185339,1.10,4.60,39.25,56.70,36.00,15
2023-06-17T20:13:32Z,185340,0.90,5.00,39.25,56.90,36.10,15
2023-06-17T20:13:51Z,185341,1.00,4.10,39.25,57.10,35.90,14
2023-06-17T20:14:10Z,185342,1.10,2.80,39.25,57.10,35.80,13
2023-06-17T20:14:30Z,185343,1.00,3.90,39.25,57.00,36.00,14
2023-06-17T20:14:49Z,185344,1.00,3.70,39.19,56.80,36.20,16
2023-06-17T20:15:08Z,185345,1.00,4.50,39.19,56.70,36.10,16
2023-06-17T20:15:28Z,185346,1.00,3.50,39.19,56.70,36.20,16
2023-06-17T20:15:47Z,185347,1.10,4.30,39.19,56.60,36.20,16
2023-06-17T20:16:07Z,185348,1.10,3.20,39.19,56.60,35.90,14
2023-06-17T20:16:26Z,185349,1.20,3.80,39.19,57.00,35.90,17
2023-06-17T20:16:45Z,185350,1.50,11.20,39.25,56.50,36.00,16
2023-06-17T20:17:05Z,185351,1.50,11.50,39.19,57.20,36.00,14
2023-06-17T20:17:24Z,185352,1.20,5.60,39.19,57.20,36.00,16
2023-06-17T20:17:43Z,185353,1.30,6.50,39.19,57.20,36.00,16
2023-06-17T20:18:03Z,185354,1.10,4.30,39.25,57.20,36.20,14
2023-06-17T20:18:22Z,185355,1.10,4.40,39.19,57.10,35.90,16
2023-06-17T20:18:41Z,185356,1.00,3.30,39.19,57.00,36.00,14
2023-06-17T20:19:01Z,185357,1.10,3.20,39.13,57.00,36.00,15
2023-06-17T20:19:21Z,185358,1.00,3.30,39.19,57.20,36.10,15
2023-06-17T20:19:41Z,185359,1.10,5.20,39.19,57.10,36.00,16
2023-06-17T20:20:01Z,185360,1.00,4.10,39.19,57.30,36.10,16
2023-06-17T20:20:20Z,185361,0.90,3.80,39.19,56.90,36.20,16
2023-06-17T20:20:40Z,185362,1.00,4.70,39.13,56.80,36.20,16
2023-06-17T20:21:00Z,185363,1.10,4.70,39.19,56.60,36.00,14
2023-06-17T20:21:19Z,185364,1.10,3.90,39.19,56.50,36.20,16
2023-06-17T20:21:39Z,185365,1.10,4.30,39.19,56.60,36.10,14
2023-06-17T20:21:58Z,185366,1.20,3.70,39.19,56.50,36.00,15
2023-06-17T20:22:17Z,185367,1.00,3.90,39.19,56.60,36.00,15
2023-06-17T20:22:37Z,185368,1.00,4.70,39.19,56.80,36.20,14
2023-06-17T20:22:56Z,185369,0.90,3.60,39.19,57.00,36.10,16
2023-06-17T20:23:15Z,185370,1.00,4.30,39.13,57.20,36.00,14
2023-06-17T20:23:35Z,185371,1.00,6.00,39.13,56.90,36.20,14
2023-06-17T20:23:54Z,185372,1.00,3.90,39.19,56.60,36.20,15
2023-06-17T20:24:13Z,185373,1.10,3.00,39.13,56.50,36.20,14
2023-06-17T20:24:33Z,185374,1.00,3.60,39.13,56.60,36.00,16
2023-06-17T20:24:52Z,185375,1.10,4.60,39.13,56.70,36.00,14
2023-06-17T20:25:11Z,185376,1.00,3.50,39.13,56.80,36.30,16
2023-06-17T20:25:31Z,185377,1.00,4.40,39.13,56.50,36.20,16
2023-06-17T20:25:50Z,185378,1.10,4.40,39.13,56.60,36.00,16
2023-06-17T20:26:09Z,185379,1.10,4.00,39.13,56.60,36.10,16
2023-06-17T20:26:29Z,185380,1.00,4.20,39.13,56.50,36.20,16
2023-06-17T20:26:48Z,185381,1.10,4.40,39.13,56.50,36.20,15
2023-06-17T20:27:07Z,185382,1.10,3.40,39.13,56.20,36.40,16
2023-06-17T20:27:27Z,185383,1.10,4.10,39.13,56.50,36.20,16
2023-06-17T20:27:46Z,185384,1.30,5.00,39.13,56.30,36.30,16
2023-06-17T20:28:05Z,185385,1.00,3.70,39.13,56.30,36.20,16
2023-06-17T20:28:25Z,185386,1.10,4.20,39.13,56.20,36.30,15
2023-06-17T20:28:44Z,185387,1.20,4.50,39.13,56.40,36.30,14
2023-06-17T20:29:03Z,185388,1.20,4.70,39.13,56.20,36.30,15
2023-06-17T20:29:23Z,185389,1.10,4.20,39.13,56.40,36.20,16
2023-06-17T20:29:42Z,185390,1.00,3.70,39.13,56.40,36.30,17
2023-06-17T20:30:01Z,185391,1.10,4.00,39.13,56.50,36.20,16
2023-06-17T20:30:21Z,185392,1.00,4.70,39.13,56.60,36.10,16
2023-06-17T20:30:40Z,185393,1.10,6.20,39.13,56.40,36.20,17
2023-06-17T20:31:00Z,185394,1.10,5.50,39.13,55.90,36.30,14
2023-06-17T20:31:19Z,185395,1.20,3.90,39.13,56.10,36.50,15
2023-06-17T20:31:38Z,185396,1.30,5.30,39.13,56.40,36.20,15
2023-06-17T20:31:58Z,185397,1.20,3.80,39.13,56.40,36.10,14
2023-06-17T20:32:17Z,185398,1.10,3.20,39.13,56.50,36.20,15
2023-06-17T20:32:37Z,185399,1.10,4.20,39.13,56.40,36.30,15
2023-06-17T20:32:56Z,185400,0.90,2.90,39.13,56.50,36.20,14
2023-06-17T20:33:15Z,185401,1.00,4.30,39.13,56.30,36.40,14
2023-06-17T20:33:35Z,185402,1.10,4.00,39.13,56.40,36.20,14
2023-06-17T20:33:54Z,185403,1.10,3.40,39.13,56.30,36.40,16
2023-06-17T20:34:14Z,185404,1.20,3.70,39.13,56.10,36.40,14
2023-06-17T20:34:33Z,185405,1.40,4.80,39.06,56.20,36.40,17
2023-06-17T20:34:52Z,185406,1.10,4.50,39.13,56.30,36.30,15
2023-06-17T20:35:12Z,185407,1.20,5.50,39.13,56.40,36.10,16
2023-06-17T20:35:31Z,185408,1.10,6.70,39.13,56.40,36.20,14
2023-06-17T20:35:50Z,185409,1.10,4.90,39.13,56.30,36.30,18
2023-06-17T20:36:10Z,185410,1.00,2.10,39.13,56.40,36.20,15
2023-06-17T20:36:29Z,185411,1.00,2.10,39.13,56.40,36.40,17
2023-06-17T20:36:48Z,185412,1.00,4.70,39.13,56.50,36.20,14
2023-06-17T20:37:08Z,185413,1.10,3.60,39.13,56.60,36.00,15
2023-06-17T20:37:27Z,185414,1.20,3.60,39.13,56.50,36.40,14
2023-06-17T20:37:46Z,185415,1.20,3.20,39.13,56.60,36.30,16
2023-06-17T20:38:06Z,185416,1.20,2.90,39.13,56.80,36.10,16
2023-06-17T20:38:25Z,185417,1.20,4.30,39.13,57.00,36.00,15
2023-06-17T20:38:45Z,185418,1.10,3.20,39.06,56.80,36.00,16
2023-06-17T20:39:04Z,185419,1.10,3.20,39.13,56.90,36.20,16
2023-06-17T20:39:23Z,185420,1.20,2.90,39.13,57.00,36.00,16
2023-06-17T20:39:43Z,185421,1.30,2.60,39.06,57.00,36.20,16
2023-06-17T20:40:02Z,185422,1.20,4.20,39.13,57.00,36.20,13
2023-06-17T20:40:21Z,185423,1.20,4.10,39.13,57.00,36.30,15
2023-06-17T20:40:41Z,185424,1.20,3.20,39.06,56.80,36.30,16
2023-06-17T20:41:00Z,185425,1.20,6.20,39.13,57.00,36.20,16
2023-06-17T20:41:19Z,185426,1.20,4.20,39.06,57.00,36.40,16
2023-06-17T20:41:40Z,185427,1.20,3.40,39.06,57.40,36.10,16
2023-06-17T20:41:59Z,185428,1.30,4.80,39.13,57.00,36.20,17
2023-06-17T20:42:18Z,185429,1.20,4.10,39.06,57.20,36.30,16
2023-06-17T20:42:38Z,185430,1.10,3.50,39.13,56.90,36.30,14
2023-06-17T20:42:57Z,185431,1.30,2.90,39.13,56.80,36.40,15
2023-06-17T20:43:17Z,185432,1.40,4.50,39.13,56.90,36.20,16
2023-06-17T20:43:36Z,185433,1.20,3.80,39.13,56.90,36.20,15
2023-06-17T20:43:55Z,185434,1.30,4.90,39.13,56.80,36.40,15
2023-06-17T20:44:15Z,185435,1.20,5.20,39.06,56.90,36.30,17
2023-06-17T20:44:34Z,185436,1.20,3.10,39.06,57.00,36.10,14
2023-06-17T20:44:53Z,185437,1.20,2.70,39.06,56.90,36.40,16
2023-06-17T20:45:13Z,185438,1.10,2.80,39.06,56.90,36.20,16
2023-06-17T20:45:32Z,185439,1.20,4.10,39.06,56.90,36.40,17
2023-06-17T20:45:51Z,185440,1.20,6.60,39.13,56.70,36.30,16
2023-06-17T20:46:11Z,185441,1.30,4.40,39.06,56.70,36.30,16
2023-06-17T20:46:30Z,185442,1.20,2.70,39.06,56.90,36.20,16
2023-06-17T20:46:49Z,185443,1.20,2.70,39.06,57.00,36.10,16
2023-06-17T20:47:09Z,185444,1.10,2.10,39.06,57.00,36.20,15
2023-06-17T20:47:28Z,185445,1.20,3.50,39.13,57.10,36.10,14
2023-06-17T20:47:47Z,185446,1.30,5.00,39.06,57.00,36.30,15
2023-06-17T20:48:07Z,185447,1.30,5.30,39.06,57.10,36.20,16
2023-06-17T20:48:26Z,185448,1.30,4.50,39.06,57.10,36.10,15
2023-06-17T20:48:46Z,185449,1.30,5.40,39.06,57.00,36.20,14
2023-06-17T20:49:05Z,185450,1.30,5.50,39.06,57.20,36.20,16
2023-06-17T20:49:25Z,185451,1.20,6.30,39.06,57.20,36.00,16
2023-06-17T20:49:44Z,185452,1.20,5.30,39.06,57.30,36.20,16
2023-06-17T20:50:03Z,185453,1.20,4.00,39.06,57.50,36.00,14
2023-06-17T20:50:23Z,185454,1.30,4.30,39.06,57.70,36.00,16
2023-06-17T20:50:42Z,185455,1.30,4.60,39.00,57.90,36.00,14
2023-06-17T20:51:01Z,185456,1.30,4.90,39.06,57.90,36.10,15
2023-06-17T20:51:21Z,185457,1.20,4.40,39.06,57.60,36.00,16
2023-06-17T20:51:40Z,185458,1.30,4.90,39.06,57.60,36.20,16
2023-06-17T20:51:59Z,185459,1.30,3.80,39.00,57.60,36.10,16
2023-06-17T20:52:19Z,185460,1.40,3.20,39.06,57.60,36.10,14
2023-06-17T20:52:38Z,185461,1.40,3.30,39.00,57.50,36.20,18
2023-06-17T20:52:57Z,185462,1.50,4.60,39.00,57.40,36.30,17
2023-06-17T20:53:17Z,185463,1.50,4.60,39.06,57.60,36.20,18
2023-06-17T20:53:36Z,185464,1.40,4.90,39.06,57.60,36.20,16
2023-06-17T20:53:55Z,185465,1.50,3.60,39.06,57.50,36.00,17
2023-06-17T20:54:15Z,185466,1.60,5.20,39.00,57.80,36.10,14
2023-06-17T20:54:34Z,185467,1.50,6.20,39.00,57.70,36.00,16
2023-06-17T20:54:53Z,185468,1.60,3.90,39.06,57.70,36.00,16
2023-06-17T20:55:13Z,185469,1.90,5.00,39.00,57.60,36.20,15
2023-06-17T20:55:32Z,185470,2.00,4.90,39.06,57.50,36.20,14
2023-06-17T20:55:51Z,185471,2.00,4.70,39.00,57.40,36.20,15
2023-06-17T20:56:11Z,185472,2.10,5.40,39.00,57.50,36.10,16
